MMS Id,Linked to NZ,Title,ISBN,ISSN,Linked to CZ
99116723250205516,No,"Des barrages, des usines et des hommes l'industrialisation des Alpes du Nord entre ressources locales et apports extérieurs : études offertes au professeur Henri Morsel",2706110635; 9782706110634,,No
99116723250305516,No,Fondements physicochimiques de la technologie laitière,9782743010331; 2743010339,,No
99116723350205516,No,La poética del agua en el islam = The poetics of water in Islam,9788497045995; 8497045998,,No
99116723350305516,No,Steps to water the ancient stepwells of India,1568983247; 9781568983240,,No
99116723450305516,No,Galactic Dynamics : Second Edition /,0691130272; 9780691130279,,No
99116723549905516,No,"Performance psychology perception, action, cognition, and emotion",0128033770; 9780128033777,,No
99116723550005516,No,Self-healing composite materials : from design to applications /,0128173548; 9780128173541,,No
99116723550205516,No,Self-healing composite materials : from design to applications /,0128173548; 9780128173541,,No
99116723550305516,No,Atlas historique de la Suisse l'histoire suisse en cartes,9782889500574; 2889500578,,No
99116723749605516,No,Inscriptions/transgressions Kunstgeschichte und Gender Studies : histoire de l'art et études genre : Art History and Gender Studies,3039113089; 9783039113088,,No
99116723749705516,No,Rape in antiquity [sexual violence in the Greek and Roman worlds],9780715631478; 0715631470,,No
99116723749805516,No,THERMAL RADIATION IN PART1CULATE MEDIA WITH DEPENDENT AND INDEPENDENT SCATTERING,,1049-0787,No
99116723749905516,No,Encyclopedia of rape,9780313326875; 0313326878,,No
99116723750005516,No,"Rape Culture, Gender Violence, and Religion Biblical Perspectives /",3319706683; 9783319706689,,No
99116723750105516,No,Killing Women The Visual Culture of Gender and Violence /,0889205264; 9780889205260,,No
99116723750205516,No,"Sans consentement une exposition : hors limites, sans tabous",,,No
99116723750305516,No,Rivers of paradise water in Islamic art and culture,9780300158991; 0300158998,,No
99116723949805516,No,Encyclopedia of rape,9780313326875; 0313326878,,No
99116723949905516,No,"Gelehrte Künstler Maler, Bildhauer und Architekten der Renaissance über Kunst",3803136458; 9783803136459,,No
99116723950005516,No,"Schweizergeist, Landigeist ? das schweizerische Selbstverständnis beim Ausbruch des Zweiten Weltkrieges",3725515190; 9783725515196,,No
99116723950105516,No,"Family in Wolfram von Eschenbach's ""Willehalm: mîner mâge triwe ist mir wol kuont""",0820427748; 9780820427744,,No
99116723950205516,No,Introduction à la méthode de Léonard de Vinci,,,No
99116723950305516,No,Panel data econometrics common factor analysis for empirical researchers,1138389676; 9781138389670,,No
99116724050105516,No,Die allgemeine eidgenössische Wehrsteuer unter Berücksichtigung der gesamten Rechtsprechung betreffend die direkten Bundessteuern,,,No
99116724050205516,No,Lettere 1494-1519,9788831904124; 8831904124,,No
99116724050305516,No,The beauty of space living in minimal style,3037682043; 9783037682043,,No
99116724150205516,No,Structural equations with latent variables,9780471321071; 0471321079,,No
99116724150305516,No,Introduction to lattice dynamics,0521398940; 9780521398947,,No
99116724450205516,No,Robin Hood Gardens building register,9783981452181; 3981452186,,No
99116724550205516,No,Robin Hood Gardens building register,9783981452181; 3981452186,,No
99116724550305516,No,Turbulent Jets and Plumes A Lagrangian Approach /,1402075200; 9781402075209,,No
99116724648605516,No,Robin Hood Gardens building register,9783981452181; 3981452186,,No
99116724745905516,No,System architecture strategy and product development for complex systems,9780133975345; 0133975347,,No
99116724746005516,No,Regenerative-Adaptive Design for Sustainable Development A Pattern Language Approach /,303053233X; 9783030532338,,No
99116724746105516,No,The luxury strategy break the rules of marketing to build luxury brands,9780749464912; 0749464917,,No
99116724746205516,No,The midnight library,9781786892720; 1786892723,,No
99116724746305516,No,Walt Disney the triumph of the American imagination,9780679757474; 0679757473,,No
99116724746405516,No,"Earth, water, air, fire the four elements and architecture",9781940291468; 1940291461,,No
99116724746505516,No,The social conquest of earth,0871404133; 9780871404138,,No
99116724746605516,No,Le sauvage le Nouvel observateur - écologie,,,No
99116724746705516,No,Steuerbelastung in der Schweiz,,,No
99116724746805516,No,The acts of the Pagan martyrs = Acta Alexandrinorum,,,No
99116724746905516,No,Atti dei martiri dei primi tre secoli,8870264599; 9788870264593,,No
99116724747005516,No,Actes et passions des martyrs chrétiens des premiers siècles,9782204092333; 2204092339,,No
99116724747105516,No,"Atrium, cloître, cour intérieure, patio, péristyle évolution à travers les âges & les cultures",,,No
99116724747205516,No,Radiation budget of the boundary layer: Part II. Simultaneous measurement of mean solar volume absorption and extinction coefficients of particles,,,No
99116724747305516,No,Atmospheric diffusion the dispersion of windborne material from industrial and other sources,0853120153; 9780853120155,,No
99116724747405516,No,Henri Labrouste: structure brought to light,0870708392; 9780870708398,,No
99116724747505516,No,Recent Research Advances in the Fluid Mechanics of Turbulent Jets and Plumes,0792326997; 9780792326991,,No
99116724747605516,No,Habiter le monde,9782330119720; 2330119720,,No
99116724747705516,No,Inclusive Design Design for the Whole Population /,1852337001; 9781852337001,,No
99116724747805516,No,Life in moving fluids the physical biology of flow,0691023786; 9780691023786,,No
99116724747905516,No,Life in moving fluids the physical biology of flow,0691023786; 9780691023786,,No
99116724748005516,No,The eternal present,,,No
99116724748105516,No,Plan showing the arrangement of the library of reference in the reading room of the British Museum,,,No
99116724748205516,No,College students' sense of belonging : a key to educational success for all students /,1138238546; 9781138238541,,No
99116724748305516,No,Turning point 1997-2008,9781421560908; 1421560909,,No
99116724748405516,No,Starting point 1979-1996,9781421561042; 1421561042,,No
99116724748505516,No,"Gunyah, Goondie + Wurley the Aboriginal architecture of Australia",9780702232459; 0702232459,,No
99116724748605516,No,Les petites fugues,,,No
99116724748705516,No,THE DEPENDENT SCATTERING EFFECT ON RADIATIVE PROPERTIES OF MICRO/NANOSCALE DISCRETE DISORDERED MEDIA,,1049-0787,No
99116724748805516,No,Spatial Structure Pezo von Ellrichshausen,8792700128; 9788792700124,,No
99116724748905516,No,No-stop city Archizoom associati,2910385396; 9782910385392,,No
99116724749005516,No,Plan showing the arrangement of the library of reference in the reading room of the British Museum,,,No
99116724749105516,No,"Ars magna, generalis et ultima",,,No
99116724749205516,No,Artists working in Rome c. 1550 to c. 1640,0714107832; 9780714107837,,No
99116724749305516,No,"Discurso del señor Juan de Herrera, aposentador Mayor de S.M., sobre la figura cúbica",8427603509; 9788427603509,,No
99116724749405516,No,La vie quotidienne des mineurs au temps de Germinal,2010212673; 9782010212673,,No
99116724749505516,No,Deep earth structure and the distribution of trace elements,,,No
99116724749605516,No,"Die Lebensgemeinschaft von Tannenhäher, ""Nucifraga caryocatactes"" (L.), und Arve, ""Pinus cembra"" L., und ihre forstliche Bedeutung in der oberen Gebirgswaldstufe",,,No
99116724749705516,No,Der Tannenhäher (Nucifraga caryocatactes (l.)) im Engadin Studien zu seiner Ökologie und Funktion im Arvenwald (Pinus cembra L.),3506732021; 9783506732026,,No
99116724749805516,No,Made for each other a symbiosis of birds and pines,0195089022; 9780195089028,,No
99116724749905516,No,Ecologie du Casse-noix (Nucifraga caryocatactes L.) dans les Alpes françaises du Sud ses relations avec l'Arolle (Pinus cembra L.),,,No
99116724750005516,No,Le casse-noix mouchette (Nucifraga caryocatactes),2720505323; 9782720505324,,No
99116724750105516,No,Limnology lake and river ecosystems /,0127447601; 9780127447605,,No
99116724750205516,No,Cannibalizing Le Corbusier,,,No
99116724750305516,No,Dark waters,,,No
99116724843605516,No,Foundations of game engine development,9780985811747; 0985811749,,No
99116724843705516,No,Anna Karénine,,,No
99116724843805516,No,"100 Jahre Tonhalle Zürich Tonhalle-Orchester, Tonhalle-Gesellschaft Zürich : Sonderheft zu den Jubiläumskonzerten vom 20., 21. und 22. Oktober 1995",,,No
99116724843905516,No,Le propre et le sale l'hygiène du corps depuis le Moyen Âge,2020094525; 9782020094528,,No
99116724844005516,No,Mixing Mechanisms in Lakes,,,No
99116724844105516,No,Nascita delle città di stato ingegneri e architetti sotto il Consolato e l'Impero,,,No
99116724844205516,No,Ideas : general introduction to pure phenomenology /,0415295440; 9780415295444,,No
99116724844305516,No,People Meet in Architecture,,,No
99116724844405516,No,"Pour nous, le lieu n'est pas un décor",,,No
99116724844505516,No,Grand opening,,,No
99116724844605516,No,Graded on a curve,,,No
99116724844705516,No,Learning from Landscape,,1002-4832,No
99116724844805516,No,[Role of astrocytic connexins in the regulation of extracellular glutamate levels: implication for the treatment of major depressive episodes].,,2105-0686,No
99116724844905516,No,Oeuvres de Lagrange,,,No
99116724845005516,No,Le sauvage le Nouvel observateur - écologie,03397262,,No
99116724845105516,No,"The minimum dwelling the housing crisis, housing reform, the dwelling for the subsistence minimum, single family, rental and collective houses, regulatory plans for residential quarters, new forms of houses and apartments, the popular housing movement = L'habitation minimum = Die Kleinstwohnung",0262201364; 9780262201360,,No
99116724845205516,No,The emergence of monasticism from the Desert Fathers to the early Middle Ages,9781405106412; 1405106417,,No
99116724845305516,No,Monasteries of Western Europe the architecture of the orders,0500272018; 9780500272015,,No
99116724845405516,No,Wave propagation in layered anisotropic media with applications to composites /,0444890181; 9780444890184,,No
99116724845505516,No,Jan Kaplický Drawings,9780993072109; 0993072100,,No
99116724845605516,No,L'architecture des phares,2905970634; 9782905970633,,No
99116724845705516,No,The third dimension a comparative history of mountains in the modern era,9781874267782; 1874267782,,No
99116724845805516,No,Die Alpen! zur europäischen Wahrnehmungsgeschichte seit der Renaissance = Les Alpes! : pour une histoire de la perception européenne depuis la Renaissance,9783039107742; 3039107747,,No
99116724845905516,No,"HISTORY OF THE ALPS, 1500 - 1900 ENVIRONMENT, DEVELOPMENT, AND SOCIETY /",1933202416; 9781933202419,,No
99116724846005516,No,Des Beaux-Arts à l'Université enseigner l'architecture à Strasbourg,9782862220857; 286222085X,,No
99116724846105516,No,Vom Bau der Kirche,,,No
99116724846205516,No,"Die reaktion des α, α‐diphenyl‐β‐pikryl‐hydrazyls mit langkettigen freien radikalen, die beim ultraschallabbau von polymethacrylsäuremethylester gebildet werden",,,No
99116724846305516,No,Domestic space in classical antiquity,9780521783361; 0521783364,,No
99116724846405516,No,Aperçu de l'activité de la Chambre de Commerce de Genève - 1865-1940,,,No
99116724846505516,No,L'empire du pseudo modernités de la science-fiction,2895180342; 9782895180340,,No
99116724846605516,No,The material basis of evolution,0300028229; 9780300028225,,No
99116724846705516,No,Principles of embryology,,,No
99116724846805516,No,The Dynamic Architecture of a Developing Organism An Interdisciplinary Approach to the Development of Organisms /,0792350448; 9780792350446,,No
99116724846905516,No,"Theories of life Darwin, Mendel, and beyond",0140226990; 9780140226997,,No
99116724847005516,No,The extended organism the physiology of animal-built structure,0674001516; 9780674001510,,No
99116724847105516,No,"Crystals, fabrics, and fields metaphors of organicism in twentieth-century developmental biology",0300018649; 9780300018646,,No
99116724847205516,No,Shapes of time the evolution of growth and development,0801855713; 9780801855719,,No
99116724847305516,No,"The Shape of Life : Genes, Development, and the Evolution of Animal Form /",0226702669; 9780226702667,,No
99116724847405516,No,"Avoriaz, l'aventure fantastique",9782842063894; 2842063899,,No
99116724847505516,No,New Brutalism. Beginn einer Epoche,,,No
99116724847605516,No,Bevor die Langewile uns verwüstet,,,No
99116724847705516,No,Ein Werkstattbericht,,,No
99116724847805516,No,"Ha ̈nel, G. (1987). Radiation budget of the boundary layer: Part II, Simultaneous Measurement of Mean Solar Volume Absorption and Extinction Coefficients of Particles",,,No
99116724847905516,No,"Keystone Bridge Company, vs. The Phoenix Iron Company et al.: Samuel J. Reeves, vs. Jacob H. Linville, et al., Argument for the Phoenix Iron Company and Samuel J. Reeves",,,No
99116724848005516,No,Echo A2 : méthode de français,9782090385687; 2090385685,,No
99116724848105516,No,Grammaire en dialogues niveau débutant,2090352175; 9782090352177,,No
99116724848205516,No,Grammaire en dialogues niveau débutant,9782090352177; 2090352175,,No
99116724848305516,No,Rapid quantitative mineral and phase analysis using automated scanning electron microscopy (QemSCAN); potential applications in forensic geoscience,,1075-2196,No
99116724848405516,No,La Déclaration de l'ONU sur les droits des paysan.ne.s outil de lutte pour un avenir commun,2880531314; 9782880531317,,No
99116724848505516,No,"Robert Venturi's architecture in review, 1967-1987",1555907660; 9781555907662,,No
99116724848605516,No,"Ars magna, generalis et ultima",,,No
99116724848705516,No,The search for the perfect language,0631174656; 9780631174653,,No
99116724848805516,No,Life Design,3791049224; 9783791049229,,No
99116724848905516,No,Méthode des éléments finis en mécanique des structures,9782889151585; 2889151581,,No
99116724849005516,No,Rationalismus im Ursprung Die Genesis des axiomatischen Denkens /,3211810188; 9783211810187,,No
99116724849105516,No,"Open standards and the digital age : history, ideology, and networks /",1107612047; 9781107612044,,No
99116724849205516,No,Thinking through statistics,9780226567464; 022656746X,,No
99116724849305516,No,Social structures,,,No
99116724849405516,No,Processual sociology,022633662X; 9780226336626,,No
99116724849505516,No,Identity and control how social formations emerge,0691137145; 9780691137148,,No
99116724849605516,No,"Architectural guide Helsinki, Espoo buildings and projects from 1917 to the present day",3869224835; 9783869224831,,No
99116724849705516,No,The language of thieves my family's obsession with a secret code the Nazis tried to eliminate,9781324005919; 1324005912,,No
